path,title,artist,album,year,duration_ms,spotify_track_id,spotify_url,match_score,match_title,match_artist
Favorites/Leon Bolier - You [Official Music Video] [HD].mp3,You,Leon Bolier,,,214100,21JBlig27O7HWX0WZZOVzX,https://open.spotify.com/track/21JBlig27O7HWX0WZZOVzX,0.7,Your Loving Arms (ASOT 1216) [Progressive Pick] - BLR Remix,"Karen Overton, Leon Bolier, BLR"
Favorites/Loud Luxury & Ryan Shepherd - Fill Me In.mp3,Fill Me In,Loud Luxury & Ryan Shepherd,,,219873,0OWMb0mr5PZvb8VoI8qNTq,https://open.spotify.com/track/0OWMb0mr5PZvb8VoI8qNTq,0.7,Fill Me In,"Loud Luxury, Ryan Shepherd"
Favorites/Loud Luxury & Ryan Shepherd - Something To Say (Official Music Video) - Copy (1).mp3,Something To Say - Copy (1),Loud Luxury & Ryan Shepherd,,,230139,6LZcgRnJ0nnwHXp5D0rQXE,https://open.spotify.com/track/6LZcgRnJ0nnwHXp5D0rQXE,0,Saiyan Cypher,"Fabvl, Joey Nato, Dreaded Yasuke, Dan Bull, Shwabadi, GameboyJones, None Like Joshua, Zach Boucher, Connor Quest!, DizzyEight"
Favorites/Loud Luxury & Ryan Shepherd - Something To Say (Official Music Video).mp3,Something To Say,Loud Luxury & Ryan Shepherd,,,230139,6liGqN48zCba8OPKVu9oDn,https://open.spotify.com/track/6liGqN48zCba8OPKVu9oDn,0,Light Tunnels (feat. Mike Slap),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Mike Slap"
Favorites/Loud Luxury feat. Brando – Body! 2017.mp3,Loud Luxury feat. Brando – Body! 2017,,,,192810,3kjMavrQ4aKOluRKhUtTFo,https://open.spotify.com/track/3kjMavrQ4aKOluRKhUtTFo,0.05,Thank God Part One,July Frvr
Favorites/Lucky Charmes - What's Up!.mp3,What's Up!,Lucky Charmes,,,188656,6m5EJU2uKbnCoVlZfhqjEL,https://open.spotify.com/track/6m5EJU2uKbnCoVlZfhqjEL,0.6,What's Up!?,Charmes
Favorites/Lucky Charmes ft. Da Professor - Ready (Official Music Video) - Copy (1).mp3,Ready - Copy (1),Lucky Charmes ft. Da Professor,,,194456,5nVnOxgYyLNRTlcZbOTnrQ,https://open.spotify.com/track/5nVnOxgYyLNRTlcZbOTnrQ,0.1,Lucky Charm,"DJ Moiz, Batooke Native, Bay-C"
Favorites/Lucky Charmes ft. Da Professor - Ready (Official Music Video).mp3,Ready,Lucky Charmes ft. Da Professor,,,194456,4vIGpNvSsYypq0EgKXPz0D,https://open.spotify.com/track/4vIGpNvSsYypq0EgKXPz0D,0,COSTOSO #FREESIMBA (feat. Simba La Rue),"Sadturs, KIID, FT Kings, Simba La Rue"
Favorites/M.A.N.D.Y. vs Booka Shade - Body Language.mp3,Body Language,M.A.N.D.Y. vs Booka Shade,,,436036,6ylTYzM36vZTh00OlRjgmu,https://open.spotify.com/track/6ylTYzM36vZTh00OlRjgmu,0.7,Body Language - Danniel Selfmade Dub Mix,M.A.N.D.Y. vs Booka Shade
Favorites/M4KI - Changed Mind (Wülf Boi Remix) [Drum'n'Bass].mp3,Changed Mind (Wülf Boi Remix) [Drum'n'Bass],M4KI,,,223608,02itpMde9fcQ57MeUmQvyg,https://open.spotify.com/track/02itpMde9fcQ57MeUmQvyg,0,STYLE,Shikriwal
Favorites/MAGNÜS & Easteroute - Motion (ft. Alex Hackett) - Copy (1).mp3,Motion (ft. Alex Hackett) - Copy (1),MAGNÜS & Easteroute,,,203024,39a6afbXGASwExdvtRYprb,https://open.spotify.com/track/39a6afbXGASwExdvtRYprb,0,Blåmuggost - Bjørn Torske Remix,"Motion Control, Bjørn Torske"
Favorites/MAGNÜS & Easteroute - Motion (ft. Alex Hackett).mp3,Motion (ft. Alex Hackett),MAGNÜS & Easteroute,,,203024,3p2hq6954LSlTEh6nMhb3f,https://open.spotify.com/track/3p2hq6954LSlTEh6nMhb3f,0,Magnus feat Don Brunello,"Dirty Oppland, Jaa9, Pi, Akjeft, OnklP, MadsMedD, Defekt"
Favorites/Mark Knight & D.Ramirez V Underworld - Downpipe (Armin van Buuren Remix).mp3,Downpipe (Armin van Buuren Remix),Mark Knight & D.Ramirez V Underworld,,,234893,0h2U1S9mnbD9jxYHYjoZoE,https://open.spotify.com/track/0h2U1S9mnbD9jxYHYjoZoE,0.4,Downpipe (Mix Cut) - Armin van Buuren Remix,"Mark Knight, D. Ramirez, Underworld, Armin van Buuren"
Favorites/Martin Garrix & Brooks - Byte (Official Video).mp3,Byte,Martin Garrix & Brooks,,,230922,20hsdn8oITBsuWNLhzr5eh,https://open.spotify.com/track/20hsdn8oITBsuWNLhzr5eh,0.6,Byte,"Martin Garrix, Brooks"
Favorites/Martin Garrix & Dua Lipa - Scared To Be Lonely (Funkin Matt Remix) - Copy (1).mp3,Scared To Be Lonely (Funkin Matt Remix) - Copy (1),Martin Garrix & Dua Lipa,,,218070,3ebXMykcMXOcLeJ9xZ17XH,https://open.spotify.com/track/2uIqAH4YQ7oD8rPVujlTZf,0.722,Running,Ruben
Favorites/Martin Garrix & Mesto - WIEE - Copy (1).mp3,WIEE - Copy (1),Martin Garrix & Mesto,,,211096,70LDxWCoJKuxpgtErYHDQb,https://open.spotify.com/track/70LDxWCoJKuxpgtErYHDQb,0,Peace of Flood,"Sebastian Ingrosso, Martin Garrix, Citadelle"
Favorites/Martin Garrix & Mesto - WIEE.mp3,WIEE,Martin Garrix & Mesto,,,211096,6uCsQ6JlUCEKTRhC2kQjPK,https://open.spotify.com/track/6uCsQ6JlUCEKTRhC2kQjPK,0.6,WIEE (feat. Mesto),"Martin Garrix, Mesto"
Favorites/Martin Garrix - Animals (Official Video).mp3,Animals,Martin Garrix,,,191608,0A9mHc7oYUoCECqByV8cQR,https://open.spotify.com/track/0A9mHc7oYUoCECqByV8cQR,0.9,Animals,Martin Garrix
Favorites/Marvin Gaye - Sexual Healing (SNBRN Remix).mp3,Sexual Healing (SNBRN Remix),Marvin Gaye,,,273058,0qy2vtzF9YFDMY1hZDmPbu,https://open.spotify.com/track/0qy2vtzF9YFDMY1hZDmPbu,0.7,Sexual Healing - SNBRN Remix,"Marvin Gaye, SNBRN"
Favorites/Mat Zo & Arty - Mozart (OFFICIAL MUSIC VIDEO) - Copy (1).mp3,Mozart - Copy (1),Mat Zo & Arty,,,218723,5znOLk65impcVZeDK9T2ic,https://open.spotify.com/track/5znOLk65impcVZeDK9T2ic,0,Keď Budeš Na Compe,Horkýže Slíže
Favorites/Mat Zo & Arty - Mozart (OFFICIAL MUSIC VIDEO) - Copy (2).mp3,Mozart - Copy (2),Mat Zo & Arty,,,218723,3o6hnYHQGPs59NUQmJ1bqh,https://open.spotify.com/track/7yki79iN6WvxbxfmyqIZyN,0.600,Ladke Dhool,"Hardbone boy, merxury, SPEAKING BEATS"
Favorites/Matto - Back To (ft. Beatrich).mp3,Back To (ft. Beatrich),Matto,,,222563,5ZGWjOSP2VkdvR7zNRIOBj,https://open.spotify.com/track/5ZGWjOSP2VkdvR7zNRIOBj,0.05,The Road Company (Mount Vernon Sessions),Emory Quinn
Favorites/Melokee - Have a Nice Day Ft. Mijast.mp3,Have a Nice Day Ft. Mijast,Melokee,,,285127,0RIUFmjAJDlLTS3FlNOYhx,https://open.spotify.com/track/0RIUFmjAJDlLTS3FlNOYhx,0.05,Truth Is Out Of Style - Radio Edit,"MC 900 Ft. Jesus, DJ Zero"
Favorites/Menshee - Never (Official Music Video).mp3,Never,Menshee,,,192052,61DKg2jQJxJeOQVVfmiu7n,https://open.spotify.com/track/61DKg2jQJxJeOQVVfmiu7n,0.95,Never,Menshee
Favorites/MERCER ft. Ron Carroll - Satisfy (Official Audio).mp3,Satisfy,MERCER ft. Ron Carroll,,,184973,5u5bgOaZ5ZD6B7gGN5Ah71,https://open.spotify.com/track/5u5bgOaZ5ZD6B7gGN5Ah71,0.7,Satisfy (feat. Ron Carroll),"Mercer, Ron Carroll"
Favorites/Merk & Kremont - Invisible (Official Music Video) - Copy (1).mp3,Invisible - Copy (1),Merk & Kremont,,,150962,64s6G0QwcXmfQtXHq9aBVs,https://open.spotify.com/track/64s6G0QwcXmfQtXHq9aBVs,0.1,Kobe,"SNIK, TOQUEL"
Favorites/Merk & Kremont - Invisible (Official Music Video).mp3,Invisible,Merk & Kremont,,,150962,2KDYTHSdfxrUPpFW9JJZ4W,https://open.spotify.com/track/2KDYTHSdfxrUPpFW9JJZ4W,0.9,Invisible,Merk & Kremont
Favorites/Michael Jackson - You Rock My World (Official Video) - Copy (1).mp3,You Rock My World - Copy (1),Michael Jackson,,,812199,1Lhwn4PqeGpM4LTVUowW76,https://open.spotify.com/track/1Lhwn4PqeGpM4LTVUowW76,0.7,You Rock My World,Michael Jackson
Favorites/Miike Snow - Genghis Khan (Hook N Sling Remix) - Copy (1).mp3,Genghis Khan (Hook N Sling Remix) - Copy (1),Miike Snow,,,272927,3woHCu0QKrjnmmMm3MJ3xg,https://open.spotify.com/track/3woHCu0QKrjnmmMm3MJ3xg,0,Spiders - Finnebassen Remix,"Gundelach, Finnebassen"
Favorites/Miike Snow - Genghis Khan (Hook N Sling Remix).mp3,Genghis Khan [Hook N Sling Remix],Miike Snow,Genghis Khan [Remixes],2016,272927,5KeJlyJA1eVQWo6kBIjzbX,https://open.spotify.com/track/5KeJlyJA1eVQWo6kBIjzbX,0.7,Genghis Khan - Hook n Sling Remix,"Miike Snow, Hook N Sling"
Favorites/Mike Williams - Bambini (Official Music Video).mp3,Bambini,Mike Williams,,,167079,3xo0qpgOHGwpwsj0PRRmbZ,https://open.spotify.com/track/3xo0qpgOHGwpwsj0PRRmbZ,0.95,Bambini,Mike Williams
Favorites/Mike Williams - Give It Up (Official Music Video).mp3,Give It Up,Mike Williams,,,196101,3MqV9Ss6QyZ79lJ6cdMiiE,https://open.spotify.com/track/3MqV9Ss6QyZ79lJ6cdMiiE,0.9,Give It Up,Mike Williams
Favorites/Mike Williams x Brooks - Jetlag (Official Music Video).mp3,Jetlag,Mike Williams x Brooks,,,160209,5HVWA8Jm07fwuU1b9B0W3T,https://open.spotify.com/track/5HVWA8Jm07fwuU1b9B0W3T,0.6,Jetlag,"Mike Williams, Brooks"
Favorites/MK - 17 (Lyric Video).mp3,17,MK,,,196676,15DwFznkBJir7AK9PyMyRR,https://open.spotify.com/track/15DwFznkBJir7AK9PyMyRR,1,17,MK
Favorites/Moderat - Bad Kingdom.mp3,Bad Kingdom,Moderat,,,265587,52XjrfqvrxaMtjCDYEKkXN,https://open.spotify.com/track/52XjrfqvrxaMtjCDYEKkXN,1,Bad Kingdom,Moderat
Favorites/Mory Kante - Yeke Yeke (Afro-Acid Remix).mp3,Yeke Yeke (Afro-Acid Remix),Mory Kante,,,328438,23swWFM09SorjMMsWCddg3,https://open.spotify.com/track/23swWFM09SorjMMsWCddg3,0.4,Yeke Yeke - Extended Mix,"Andy Galea, Mory Kanté"
Favorites/MOUNT & Nicolas Haelg - Something Good (Original Mix).mp3,Something Good,MOUNT & Nicolas Haelg,,,270211,0uvq2edGXsZZKJwkzBYKhv,https://open.spotify.com/track/0uvq2edGXsZZKJwkzBYKhv,0.6,Something Good,"MOUNT, Nicolas Haelg"
Favorites/Muzzaik & Stadiumx - So Much Love (Official Music Video) - Copy (1).mp3,So Much Love - Copy (1),Muzzaik & Stadiumx,,,200176,0sSlquw5Lx9eXqlSlTrOiW,https://open.spotify.com/track/0sSlquw5Lx9eXqlSlTrOiW,0.764,So Much Love,"Muzzaik, Stadiumx"
Favorites/Nari & Milani feat. Tava - Twilight - Copy (1).mp3,Twilight - Copy (1),Nari & Milani feat. Tava,,,211278,2TGnceSCoSKZBBn8D4WkgS,https://open.spotify.com/track/2TGnceSCoSKZBBn8D4WkgS,0.5,Twilight (feat. Tava),"Nari & Milani, Tava"
Favorites/Oliver $ & Jimi Jules - Pushing On (Official Video).mp3,Pushing On,Oliver $ & Jimi Jules,,,176797,7rnIqTNiY8UDLoDIoG0W2l,https://open.spotify.com/track/2xO5HHSZq0LwWRNqtDKhFo,0.710,Pushing On - Radio Edit,"Oliver Dollar, Jimi Jules"
Favorites/Oliver Heldens - I Don't Wanna Go Home (Official Music Video) - Copy (1).mp3,I Don't Wanna Go Home - Copy (1),Oliver Heldens,,,209842,0YnN9IJPhKR0HGDVG5ebtf,https://open.spotify.com/track/7DkQqSa6FRNzgl5ShghR5r,0.703,Fresh and Dope,"Jeriq, Blaqbonez"
Favorites/Oliver Heldens feat. Ida Corr - Good Life (Florian Picasso Remix) - Copy (1).mp3,Good Life (Florian Picasso Remix) - Copy (1),Oliver Heldens feat. Ida Corr,,,215301,5e6WxhUSkrP3MOgEXLe640,https://open.spotify.com/track/5e6WxhUSkrP3MOgEXLe640,0.4,Good Life,Toini & The Tomcats
Favorites/Oliver Heldens feat. Ida Corr - Good Life (Florian Picasso Remix).mp3,Good Life (Florian Picasso Remix),Oliver Heldens feat. Ida Corr,,,215301,7FJVrTfU5eWPQowHttM4Rp,https://open.spotify.com/track/7FJVrTfU5eWPQowHttM4Rp,0.6,Good Life (feat. Elderbrook),"goodlife, Elderbrook"
Favorites/Osrin & Stemalø - Take Him Home.mp3,Take Him Home,Osrin & Stemalø,,,186044,3BdQ1KIBN86qkKiPwxRB8d,https://open.spotify.com/track/3BdQ1KIBN86qkKiPwxRB8d,0.7,Take Him Home,"Osrin, Stemalø"
Favorites/Paul Ritch - Run Baby Run (Original Mix) [Drumcode].mp3,Run Baby Run [Drumcode],Paul Ritch,,,501081,09yqdBHDTeUGoMlTSem1oH,https://open.spotify.com/track/09yqdBHDTeUGoMlTSem1oH,1,Run Baby Run,Paul Ritch
Favorites/PBH & Jack Shizzle - Bring The House.mp3,Bring The House,PBH & Jack Shizzle,,,173767,1aUIdvSTusovaY9XQAV6fE,https://open.spotify.com/track/1aUIdvSTusovaY9XQAV6fE,0.9,Bring The House,PBH & JACK
Favorites/Pep & Rash X Lucas & Steve - Feel Alive (Original Mix) (Spinnin Records) ( Available Soon).mp3,Feel Alive (Spinnin Records) ( Available Soon),Pep & Rash X Lucas & Steve,,,170789,15J54YXr8wiW7P6gj7g552,https://open.spotify.com/track/15J54YXr8wiW7P6gj7g552,0.65,Feel Alive,"Lucas & Steve, Pep & Rash"
Favorites/Placebo - Running Up That Hill (Dibby Dougherty & David Young's 'DhARMA' Remix).mp3,Running Up That Hill (Dibby Dougherty & David Young's 'DhARMA' Remix),Placebo,,,391863,2uIqAH4YQ7oD8rPVujlTZf,https://open.spotify.com/track/2uIqAH4YQ7oD8rPVujlTZf,0.4,Running,Ruben
Favorites/Pryda & Empire of The Sun - We mirage the people.mp3,We mirage the people,Pryda & Empire of The Sun,,,442488,29d8SWZYrIRH9ORzvmkLJc,https://open.spotify.com/track/29d8SWZYrIRH9ORzvmkLJc,0,We Are Mirage - Radio Edit,"Empire Of The Sun, Eric Prydz"
Favorites/Purple Disco Machine - My House (Original Mix).mp3,My House,Purple Disco Machine,,,370051,25aqNQ9xQLl0zx4WuB9oXp,https://open.spotify.com/track/3RiRFyvasDtAv8n0AQUKFG,1.000,Feel My Needs - Purple Disco Machine Remix,"WEISS, Purple Disco Machine"
Favorites/Raiden & Tom Tyger - C’est La Vibe.mp3,C’est La Vibe,Raiden & Tom Tyger,,,168725,7DX0TPi1b8IV0gSdMKAClT,https://open.spotify.com/track/7DX0TPi1b8IV0gSdMKAClT,0.7,C'est La Vibe,"Raiden, Tom Tyger"
Favorites/Redondo & DeepMe - White Keys (Official Music Video).mp3,White Keys,Redondo & DeepMe,,,200908,4Ri0AkjVnbuTeSVrhfVpHP,https://open.spotify.com/track/4Ri0AkjVnbuTeSVrhfVpHP,0.7,White Keys,"Redondo, DeepMe"
Favorites/REESE x HMLTN - Body On Me.mp3,Body On Me,REESE x HMLTN,,,237584,3BXcvqbwds7xnHGgbFBfXP,https://open.spotify.com/track/3BXcvqbwds7xnHGgbFBfXP,0,Kendrick You Next,Meek Mill
Favorites/Route 94 - My Love (Official Video) ft. Jess Glynne.mp3,My Love ft. Jess Glynne,Route 94,,,190224,2nljjiWhzVIugb5vgEMQQk,https://open.spotify.com/track/2nljjiWhzVIugb5vgEMQQk,0.65,My Love (2024),"Alex Wann, Route 94, Jess Glynne"
Favorites/Roy Greco - Comeback - Copy (1).mp3,Comeback - Copy (1),Roy Greco,,,245055,5nwR3T835oT9WDYryGU5Rt,https://open.spotify.com/track/5nwR3T835oT9WDYryGU5Rt,0.600,Comeback - Original Mix,Roy Greco
Favorites/Ryan Blyth & After 6 -  Show Me (ft. Malisha Bleau) - Copy (1).mp3,Show Me (ft. Malisha Bleau) - Copy (1),Ryan Blyth & After 6,,,300042,2RzLCfWMkXVWWquwf9wY4K,https://open.spotify.com/track/2RzLCfWMkXVWWquwf9wY4K,0.4,Show Me,"Ryan Blyth, After 6, Malisha Bleau"
Favorites/Ryan Blyth & After 6 -  Show Me (ft. Malisha Bleau).mp3,Show Me (ft. Malisha Bleau),Ryan Blyth & After 6,,,300042,0QnnC448XBu6cnYX6n5vzl,https://open.spotify.com/track/0QnnC448XBu6cnYX6n5vzl,0,On My Toes,Mac Dre
Favorites/SG Lewis - Hurting (ft. AlunaGeorge).mp3,Hurting (ft. AlunaGeorge),SG Lewis,,,185156,7h8e5oCD5ZRu0VPNHEN6A5,https://open.spotify.com/track/7h8e5oCD5ZRu0VPNHEN6A5,0.9,Hurting (feat. AlunaGeorge),"SG Lewis, AlunaGeorge"
Favorites/Showtek & MOTi - Down Easy (Zonderling Remix) (ft. Starley & Wyclef Jean).mp3,Down Easy (Zonderling Remix) (ft. Starley & Wyclef Jean),Showtek & MOTi,,,167393,1csZNy20RFB0Ut8t6wtOHW,https://open.spotify.com/track/1csZNy20RFB0Ut8t6wtOHW,0.05,Strip,Isah
Favorites/Soleeman - Into the Deep (Tripping Melodic Techno).mp3,Into the Deep (Tripping Melodic Techno),Soleeman,,,493740,4CiVz4bw7X1zjCaJ5ZwxUS,https://open.spotify.com/track/4CiVz4bw7X1zjCaJ5ZwxUS,0,Watch The World Burn,Falling In Reverse
Favorites/Tchami & AC Slater - Missing You ft. Kaleem Taylor.mp3,Missing You ft. Kaleem Taylor,Tchami & AC Slater,,,223869,47QwZG9DGA97qTESmGZjQl,https://open.spotify.com/track/47QwZG9DGA97qTESmGZjQl,0.4,Missing You (feat. AC Slater & Kaleem Taylor),"Tchami, AC Slater, Kaleem Taylor"
Favorites/The Aston Shuffle - Only 1 feat. Nathaniel S Lewis.mp3,Only 1 feat. Nathaniel S Lewis,The Aston Shuffle,,,232281,5xctjI3ePY6555Z82wLmXW,https://open.spotify.com/track/5xctjI3ePY6555Z82wLmXW,0.7,Only 1 (feat. Nathaniel S Lewis),"The Aston Shuffle, Nathaniel S Lewis"
Favorites/The Aston Shuffle - Pass You By.mp3,Pass You By,The Aston Shuffle,,,223321,36WpNXJOt6cmWvtA7bNk61,https://open.spotify.com/track/36WpNXJOt6cmWvtA7bNk61,1,Pass You By,The Aston Shuffle
Favorites/The Ian Carey Project - Get Shaky [Official Music Video].mp3,Get Shaky,The Ian Carey Project,,,177842,42O31gY8N28p4DAk7YYkeM,https://open.spotify.com/track/42O31gY8N28p4DAk7YYkeM,0.8,Get Shaky (Macon's Remix),"The Ian Carey Project, Macon"
Favorites/The Maneken - The Recipe - Copy (1).mp3,The Recipe - Copy (1),The Maneken,,,291814,362blQzv8PJR6oOBxcW8Yx,https://open.spotify.com/track/3NASP9IkcrulrSZl8otyFd,0.750,The Recipe,Death By Unga Bunga
Favorites/The Potbelleez - Keep On Loving (Official Music Video).mp3,Keep On Loving,The Potbelleez,,,197068,3VALmIEwaR2g9AHhtcfIQ1,https://open.spotify.com/track/3VALmIEwaR2g9AHhtcfIQ1,1,Keep on Loving,The Potbelleez
Favorites/The Shapeshifters - Helter Skelter [OFFICIAL VIDEO].mp3,Helter Skelter,The Shapeshifters,,,160052,7DLyzoeSTjUJKVPG3rH2lx,https://open.spotify.com/track/7DLyzoeSTjUJKVPG3rH2lx,0.9,Helter Skelter,The Shapeshifters
Favorites/The Weeknd - Can't Feel My Face (Martin Garrix Remix) (Official Music Video) - Copy (1).mp3,Can't Feel My Face (Martin Garrix Remix) - Copy (1),The Weeknd,,,253309,463Zbb2V5mG4mFflg2RS41,https://open.spotify.com/track/4xqPNwRkLyiiV2oqju92ie,0.623,VIS MEG DIN VERDEN,"Marstein, Aiba"
Favorites/The Weeknd - Can't Feel My Face (Martin Garrix Remix) (Official Music Video).mp3,Can't Feel My Face (Martin Garrix Remix),The Weeknd,,,253309,22SXyL6pUjwIvGWvgGjLov,https://open.spotify.com/track/22SXyL6pUjwIvGWvgGjLov,0.7,Can't Feel My Face - Martin Garrix Remix,"The Weeknd, Martin Garrix"
Favorites/Three Drives - Greece 2000 (Original Mix).mp3,Greece 2000,Three Drives,,,487445,0TZL4krCFcuTlYZ8J9kcBX,https://open.spotify.com/track/0TZL4krCFcuTlYZ8J9kcBX,0.8,Greece 2000,"Three Drives On A Vinyl, Three Drives"
Favorites/Tiefenrausch - Running Up That Hill (Original Mix).mp3,Running Up That Hill,Tiefenrausch,,,362423,0uYVJ8z5kgMayMNPJA6Cz9,https://open.spotify.com/track/0uYVJ8z5kgMayMNPJA6Cz9,0.6,Running Up That Hill,Placebo
Favorites/Tom Ferry - Forbidden Love (Dub Mix).mp3,Forbidden Love (Dub Mix),Tom Ferry,,,207438,1IzgRhd8UfEawC7pnqUhFN,https://open.spotify.com/track/6ESJ3geFCgreZCZeSnaLOS,0.633,Kush on the Yacht,Young Dolph
Favorites/Tom Reev - Outrage.mp3,Outrage,Tom Reev,,,213055,3lgbIMOLqXoiof9R8HnPEm,https://open.spotify.com/track/3lgbIMOLqXoiof9R8HnPEm,0.7,Outrage - Original Mix,Tom Reev
Favorites/Totally Enormous Extinct Dinosaurs - Garden (Original Video) - Copy (1).mp3,Garden (Original Video) - Copy (1),Totally Enormous Extinct Dinosaurs,,,228728,2sYvq23BIJwVq1pAGMIa4g,https://open.spotify.com/track/2sYvq23BIJwVq1pAGMIa4g,0.4,Garden (Dan Lissvik Remix),"Gundelach, Dan Lissvik"
Favorites/Totally Enormous Extinct Dinosaurs - Garden (Original Video).mp3,Garden (Original Video),Totally Enormous Extinct Dinosaurs,,,228728,7cP1d7LXGqojnmuiAHN4ci,https://open.spotify.com/track/7cP1d7LXGqojnmuiAHN4ci,0,Bowser Vs Dr. Eggman,VideoGameRapBattles
Favorites/Tujamo - DJsounds Show 2016 (2hr NXS2 set).mp3,DJsounds Show 2016 (2hr NXS2 set),Tujamo,,,7097600,0WSjVLITbxV6kVXndziQDm,https://open.spotify.com/track/0WSjVLITbxV6kVXndziQDm,0.3,Drop That Low (When I Dip),Tujamo
Favorites/Tujamo - Make U Love Me (Official Music Video).mp3,Make U Love Me,Tujamo,,,193202,4veR7bpBY7xYMG5BKZwWu1,https://open.spotify.com/track/4veR7bpBY7xYMG5BKZwWu1,0.95,Make U Love Me,Tujamo
Favorites/Underworld - Born Slippy (FonograF & Panniko remix).mp3,Born Slippy (FonograF & Panniko remix),Underworld,,,450952,7xQYVjs4wZNdCwO0EeAWMC,https://open.spotify.com/track/7xQYVjs4wZNdCwO0EeAWMC,0.95,Born Slippy (Nuxx),Underworld
Favorites/Uplink x Sweet & Sour Ft. Dim Wilder - Dance With Me.mp3,Dance With Me,Uplink x Sweet & Sour Ft. Dim Wilder,,,234031,5irvTPxbWjDM2Mie9tUwjp,https://open.spotify.com/track/5irvTPxbWjDM2Mie9tUwjp,0.6,Dance With Me,"Uplink, Sweet & Sour, Dim Wilder"
Favorites/WATEVA - Amnesia (ft. Alia).mp3,Amnesia (ft. Alia),WATEVA,,,204251,3lyZ3wS81yeUx8V8ORjeeB,https://open.spotify.com/track/3lyZ3wS81yeUx8V8ORjeeB,0.9,Amnesia,"WATEVA, Alia"
Favorites/WHTKD - Tell Me - Copy (1).mp3,Tell Me - Copy (1),WHTKD,,,235207,4aZaxAlE8NPBRDsaSzp8B6,https://open.spotify.com/track/4aZaxAlE8NPBRDsaSzp8B6,0.4,Tell Me,Hugeloud
Favorites/WHTKD - Tell Me.mp3,Tell Me,WHTKD,,,235207,40DD3lGA9Xkp4InlWyqT9z,https://open.spotify.com/track/40DD3lGA9Xkp4InlWyqT9z,0.4,TELL ME WHY,The Kid LAROI
Favorites/Will Sparks - Monsta - Copy (1).mp3,Monsta - Copy (1),Will Sparks,,,233848,0ZZU0PFjMsVge8ck3v0eW3,https://open.spotify.com/track/0ZZU0PFjMsVge8ck3v0eW3,0.8,Monsta,Will Sparks
Favorites/Zedd - Beautiful Now (Zonderling Remix).mp3,Beautiful Now (Zonderling Remix),Zedd,,,235180,3zVVMv09YkEZBsSkY795kE,https://open.spotify.com/track/3zVVMv09YkEZBsSkY795kE,0.7,Beautiful Now - Zonderling Remix,"Zedd, Jon Bellion, Zonderling"
Favorites/Zonderling - Tunnel Vision (Don Diablo Edit) [Official Music Video] - Copy (1).mp3,Tunnel Vision (Don Diablo Edit) - Copy (1),Zonderling,,,220082,7s2fTKrE24gtReCNgnrRBo,https://open.spotify.com/track/7s2fTKrE24gtReCNgnrRBo,0.25,Tunnel Vision - Don Diablo Edit,"Zonderling, Don Diablo"
