path,title,artist,album,year,duration_ms,spotify_track_id,spotify_url,match_score,match_title,match_artist
Zoo Brazil feat. Rasmus Kellerman - There Is Hope.mp3,There Is Hope,Zoo Brazil feat. Rasmus Kellerman,,,365819,3eWquPz3CfZPWLYAyN9uLq,https://open.spotify.com/track/3eWquPz3CfZPWLYAyN9uLq,0.600,There Is Hope,"Zoo Brazil, Rasmus Kellerman"
Favorites/2Pac feat. Kurupt - Still Ballin' (Lucas Chambon Remix).mp3,Still Ballin' (Lucas Chambon Remix),2Pac feat. Kurupt,,,288287,7CgwWiqDC2gRp3qdmFHEzo,https://open.spotify.com/track/7CgwWiqDC2gRp3qdmFHEzo,0.7,Still Ballin' (feat. Outlawz),"Yukmouth, Outlawz"
Favorites/Acris & Infra - Synergy.mp3,Synergy,Acris & Infra,,,180010,7mY66rJH0Cn0LpwbjpiDC0,https://open.spotify.com/track/7mY66rJH0Cn0LpwbjpiDC0,0.600,Synergy,"Acris, Infra"
Favorites/Anthony Rother - Father.mp3,Father,Anthony Rother,,,391184,5xrWAghzKsJAHUk62sqV5j,https://open.spotify.com/track/5xrWAghzKsJAHUk62sqV5j,0.9,Father,Anthony Rother
Favorites/ATB - You're Not Alone - HQ.mp3,You're Not Alone,ATB,,,210730,1DSP4ICbBkSOuoGq0lYQwR,https://open.spotify.com/track/1DSP4ICbBkSOuoGq0lYQwR,1,You're Not Alone,ATB
Favorites/AuRa & CamelPhat - Panic Room.mp3,Panic Room,AuRa & CamelPhat,,,213185,3MkuFR7t25mu7Iscp6GGiV,https://open.spotify.com/track/3MkuFR7t25mu7Iscp6GGiV,0.7,Panic Room,"Au/Ra, CamelPhat"
Favorites/Bag Raiders - Shooting Stars (Official Video).mp3,Shooting Stars,Bag Raiders,,,231654,7tOcPDj3vyopZ404pY6UuP,https://open.spotify.com/track/7tOcPDj3vyopZ404pY6UuP,0.95,Shooting Stars,Bag Raiders
Favorites/Bassjackers vs Breathe Carolina & Apek - The Fever (Official Music Video).mp3,The Fever,Bassjackers vs Breathe Carolina & Apek,,,213656,1AS2ADK5pf7vHRCH0b1LXT,https://open.spotify.com/track/1AS2ADK5pf7vHRCH0b1LXT,0.600,The Fever,"Bassjackers, Breathe Carolina, APEK"
Favorites/BLR & SBNC - Varca.mp3,Varca,BLR & SBNC,,,206106,6BpYX4ocLoQbJ6UigExYqp,https://open.spotify.com/track/6BpYX4ocLoQbJ6UigExYqp,0.7,Varca,"BLR, SBNC"
"Favorites/Bougenvilla, Albert Neve & David Puentez - No Matter What (Official Music Video).mp3",No Matter What,"Bougenvilla, Albert Neve & David Puentez",,,164206,6U6y3bf9CbtkLqhcd123bJ,https://open.spotify.com/track/6U6y3bf9CbtkLqhcd123bJ,0.600,No Matter What,"Bougenvilla, Albert Neve, David Puentez"
Favorites/Brandon Flowers - I Can Change (Lyric Video).mp3,I Can Change,Brandon Flowers,,,260624,1tXtGZuPA0JWNgdzk9SFyr,https://open.spotify.com/track/1tXtGZuPA0JWNgdzk9SFyr,1,I Can Change,Brandon Flowers
Favorites/Breathe Carolina & Bassjackers feat. CADE - Can't Take It (Official Music Video).mp3,Can't Take It,Breathe Carolina & Bassjackers feat. CADE,,,192287,3s1V3iuSJPncV3r7XljC8J,https://open.spotify.com/track/3s1V3iuSJPncV3r7XljC8J,0.600,Can't Take It (feat. CADE),"Breathe Carolina, Bassjackers, CADE"
Favorites/Brooks & GRX - Boomerang (Official Video).mp3,Boomerang,Brooks & GRX,,,195448,6Gw2dHX6FsQcIuiWxe0vWk,https://open.spotify.com/track/6Gw2dHX6FsQcIuiWxe0vWk,0.7,Boomerang,"Brooks, GRX"
Favorites/Calippo - Down With You.mp3,Down With You,Calippo,,,189440,2ff9jjSNR73bvyBQAogyKb,https://open.spotify.com/track/2ff9jjSNR73bvyBQAogyKb,1,Down with You,Calippo
Favorites/CALIPPO - Mesa verde [Official].mp3,Mesa verde,CALIPPO,,,232620,2v08lvnHOS46BmIQSd3tVe,https://open.spotify.com/track/2v08lvnHOS46BmIQSd3tVe,0.7,Mesa Verde - Radio Mix,Calippo
Favorites/CamelPhat & Elderbrook - Cola (Radio Edit).mp3,Cola,CamelPhat & Elderbrook,,,228153,0aL5jEWqfIwNDB3tdzyzH4,https://open.spotify.com/track/0aL5jEWqfIwNDB3tdzyzH4,0.65,Cola,"CamelPhat, Elderbrook"
Favorites/Cedric Gervais & Willy Monfret - Make Me Feel (Radio Edit).mp3,Make Me Feel,Cedric Gervais & Willy Monfret,,,211618,7sjZHZKmXoH2Il1iwiiEVZ,https://open.spotify.com/track/7sjZHZKmXoH2Il1iwiiEVZ,0.65,Make Me Feel,"Cedric Gervais, Willy Monfret"
Favorites/Charlie Puth - How Long (EDX's Dubai Skyline Remix).mp3,How Long (EDX's Dubai Skyline Remix),Charlie Puth,,,192731,2cmWjJEB9PydEc1eIHbOHX,https://open.spotify.com/track/2cmWjJEB9PydEc1eIHbOHX,0.7,How Long - EDX's Dubai Skyline Remix,"Charlie Puth, EDX"
Favorites/Chris Malinchak - So Good To Me.mp3,So Good To Me,Chris Malinchak,,,309838,1mGGVB5nDxGObTP26RhjyT,https://open.spotify.com/track/1mGGVB5nDxGObTP26RhjyT,0.9,So Good to Me,Chris Malinchak
Favorites/CID - Love Is Blind (Official Music Video).mp3,Love Is Blind,CID,,,203703,1af3k8RVWvaG3hA3t4vPay,https://open.spotify.com/track/1af3k8RVWvaG3hA3t4vPay,0.8,Love Is Blind (feat. GLNNA),"CID, GLNNA"
Favorites/Codec & Flexor - Motions.mp3,Motions,Codec & Flexor,,,333087,6zHhgXDRpmIIld6589uuNM,https://open.spotify.com/track/6zHhgXDRpmIIld6589uuNM,1,Motions,Codec & Flexor
Favorites/Codec & Flexor - Time Has Changed.mp3,Time Has Changed,Codec & Flexor,,,407693,7FKxnUOiL2Ueq3eXsnjQnc,https://open.spotify.com/track/7FKxnUOiL2Ueq3eXsnjQnc,0.95,Time Has Changed,Codec & Flexor
"Favorites/Daft Punk - Around the World  Harder, Better, Faster, Stronger (Official audio) - Copy (1).mp3","Around the World Harder, Better, Faster, Stronger - Copy (1)",Daft Punk,,,342596,5W3cjX2J3tjhG8zb6u0qHn,https://open.spotify.com/track/5W3cjX2J3tjhG8zb6u0qHn,0.7,"Harder, Better, Faster, Stronger",Daft Punk
Favorites/Daft Punk - One More Time (Guille Placencia & George Privatti Edit).mp3,One More Time (Guille Placencia & George Privatti Edit),Daft Punk,,,378227,0DiWol3AO6WpXZgp0goxAV,https://open.spotify.com/track/0DiWol3AO6WpXZgp0goxAV,0.9,One More Time,Daft Punk
Favorites/Dave Silcox - Slow Dance (ft. Takura).mp3,Slow Dance (ft. Takura),Dave Silcox,,,179540,5wMhgE5lEj2lDSA0eFF1BB,https://open.spotify.com/track/5wMhgE5lEj2lDSA0eFF1BB,0.9,Slow Dance,"Dave Silcox, Takura"
Favorites/David Zowie - House Every Weekend.mp3,House Every Weekend,David Zowie,,,181969,1uXIbRf2sJYzhjujs4KsK7,https://open.spotify.com/track/1uXIbRf2sJYzhjujs4KsK7,0.9,House Every Weekend,David Zowie
Favorites/Definition - Pretend To Fly (Original Mix).mp3,Pretend To Fly,Definition,,,414851,5Zjeuj0ovxXfeooi9uSd3Q,https://open.spotify.com/track/5Zjeuj0ovxXfeooi9uSd3Q,1,Pretend to Fly,Definition
Favorites/Deniz Koyu - Atlantis (Official Audio).mp3,Atlantis,Deniz Koyu,,,227892,5N36pxghN02FAvkSFx3g9B,https://open.spotify.com/track/5N36pxghN02FAvkSFx3g9B,0.95,Atlantis,Deniz Koyu
Favorites/DJ Tonka - She Knows You.mp3,She Knows You,DJ Tonka,,,249417,2ZutwHq1MfsYW1zBeySdb5,https://open.spotify.com/track/2ZutwHq1MfsYW1zBeySdb5,0.7,She Knows You - Radio Mix,DJ Tonka
Favorites/Duke Dumont - The Giver (Original Mix).mp3,The Giver,Duke Dumont,,,389904,61oc0YJC5qSOXTxFD2Fzmd,https://open.spotify.com/track/61oc0YJC5qSOXTxFD2Fzmd,1,The Giver,Duke Dumont
Favorites/Dzeko ft. TOKA-J - Heart Speak (Official Lyric Video).mp3,Heart Speak,Dzeko ft. TOKA-J,,,184451,6ddbcITK6wv722TRxt4W2L,https://open.spotify.com/track/6ddbcITK6wv722TRxt4W2L,0.65,Heart Speak (feat. TOKA-J),"Dzeko, TOKA-J"
Favorites/EDX - Bloom (Official Music Video).mp3,Bloom,EDX,,,209894,0IvCciR4PxDgL0DDZcp5mf,https://open.spotify.com/track/0IvCciR4PxDgL0DDZcp5mf,0.95,Bloom,EDX
Favorites/EDX - Feel The Rush (Official Video HD).mp3,Feel The Rush,EDX,,,220212,02zaBtH0nEodWFhh8EAccA,https://open.spotify.com/track/02zaBtH0nEodWFhh8EAccA,0.9,Feel the Rush,EDX
Favorites/EDX - Roadkill (EDX's Ibiza Sunrise Remix) [Official Music Video].mp3,Roadkill (EDX's Ibiza Sunrise Remix),EDX,,,205662,3LBdmR3UVTvk2LLY9q7Wsp,https://open.spotify.com/track/3LBdmR3UVTvk2LLY9q7Wsp,0.7,Roadkill - EDX's Ibiza Sunrise Remix,EDX
Favorites/EDX - We Can't Give Up (Official Music Video).mp3,We Can't Give Up,EDX,,,163239,7lBAKSeXGXmMEhLiz0qw9M,https://open.spotify.com/track/7lBAKSeXGXmMEhLiz0qw9M,0.95,We Can't Give Up,EDX
Favorites/Eric Prydz - Pjanoo (Club Mix) (HQ).mp3,Pjanoo (Club Mix),Eric Prydz,,,451004,0noVd1VU93X8TEZMmpR3yN,https://open.spotify.com/track/0noVd1VU93X8TEZMmpR3yN,0.8,Pjanoo - Club Mix,Eric Prydz
Favorites/Favulous - No Diggity.mp3,No Diggity,Favulous,,,208144,0PB8KUQHpc7GveSOaWhGwb,https://open.spotify.com/track/0PB8KUQHpc7GveSOaWhGwb,0.600,No Diggity,Chet Faker
Favorites/Firebeatz - Sky High (Tiësto Edit) [Official Video].mp3,Sky High (Tiesto Edit),Firebeatz,,,157544,7aCurqZaPTpyfjZl4NcsrE,https://open.spotify.com/track/7aCurqZaPTpyfjZl4NcsrE,0.7,Sky High - Tiësto Edit,Firebeatz
Favorites/Fisher - Losing It.mp3,Losing It,Fisher,,,248085,6ho0GyrWZN3mhi9zVRW7xi,https://open.spotify.com/track/6ho0GyrWZN3mhi9zVRW7xi,1,Losing It,FISHER
Favorites/Florian Picasso - This Is Our Time (Official Music Video).mp3,This Is Our Time,Florian Picasso,,,313156,4ek8VufR2cv1KK4wMcWUve,https://open.spotify.com/track/4ek8VufR2cv1KK4wMcWUve,0.9,This Is Our Time,Florian Picasso
Favorites/Foals - Late Night (Solomun Remix).mp3,Late Night (Solomun Remix),Foals,Late Night,2013,504790,0l2C9pw5nBeMlzQW8Xz8F9,https://open.spotify.com/track/0l2C9pw5nBeMlzQW8Xz8F9,0.7,Late Night - Solomun Remix,"Foals, Solomun"
Favorites/Fonzerelli - Moonlight Party.mp3,Moonlight Party,Fonzerelli,,,278021,3rxgySZulh3W5IF9wKrPAn,https://open.spotify.com/track/3rxgySZulh3W5IF9wKrPAn,0.9,Moonlight Party,Fonzerelli
Favorites/FormatB  - Chunky.mp3,Chunky,FormatB,,,363729,3McMQ9pHxPt8RKfl6lLCn4,https://open.spotify.com/track/3McMQ9pHxPt8RKfl6lLCn4,0.600,Chunky,Format:B
"Favorites/Franky Rizardo, Tess Leah - Come Into My Life.mp3",Come Into My Life,"Franky Rizardo, Tess Leah",,,347925,7dbxaM0zrkpYdb8iwh1d0y,https://open.spotify.com/track/7dbxaM0zrkpYdb8iwh1d0y,0.7,Come Into My Life,"Franky Rizardo, Tess Leah"
Favorites/Funkerman ft Enlery - We've Got The Love.mp3,We've Got The Love,Funkerman ft Enlery,,,173087,08PrcY4Yraq77MKKBPE6KM,https://open.spotify.com/track/08PrcY4Yraq77MKKBPE6KM,0.7,We've Got The Love (feat. Enlery),"Funkerman, Enlery"
Favorites/Funkin Matt - Elephant - Copy (1).mp3,Elephant - Copy (1),Funkin Matt,,,248294,6usEl6jH4JbILKTQVjKzFq,https://open.spotify.com/track/6usEl6jH4JbILKTQVjKzFq,0.8,Elephant,Funkin Matt
Favorites/Funkin Matt - Mastic.mp3,Mastic,Funkin Matt,,,156212,7gygdmfP3vZtVxY7FnYfEu,https://open.spotify.com/track/7gygdmfP3vZtVxY7FnYfEu,1,Mastic,Funkin Matt
Favorites/Funkin Matt - Rapture.mp3,Rapture,Funkin Matt,,,246413,5JEZnTlX4kzEIx1rskLBJ1,https://open.spotify.com/track/5JEZnTlX4kzEIx1rskLBJ1,1,Rapture,Funkin Matt
Favorites/Gabriel & Castellon - Shut Your Eyes (Zonderling Remix) [OUT NOW].mp3,Shut Your Eyes (Zonderling Remix),Gabriel & Castellon,,,286459,63bR2wdp87yRQwXn9EIeUz,https://open.spotify.com/track/63bR2wdp87yRQwXn9EIeUz,0.9,Shut Your Eyes,Gabriel & Castellon
Favorites/GERRY GONZA - Bad Bitches [CONFESSION].mp3,Bad Bitches [CONFESSION],GERRY GONZA,,,387056,6iLud6BPZFc8lDH2z6JCHr,https://open.spotify.com/track/6iLud6BPZFc8lDH2z6JCHr,1,Bad Bitches,Gerry Gonza
Favorites/Gianni Don Carlo feat. RAiK - Every Time I See You (Official Music Video).mp3,Every Time I See You,Gianni Don Carlo feat. RAiK,,,173244,5AVfUxwyPWrTjKo773j4hI,https://open.spotify.com/track/5AVfUxwyPWrTjKo773j4hI,0.7,Every Time I See You (feat. RAiK),"Gianni Don Carlo, RAiK"
Favorites/Giorgia Angiuli - Embrace Me Now (Original Mix).mp3,Embrace Me Now,Giorgia Angiuli,,,343249,4KAfg7V35iHq7A80NdOfCf,https://open.spotify.com/track/4KAfg7V35iHq7A80NdOfCf,1,Embrace Me Now,Giorgia Angiuli
Favorites/Hardwell & Joeysuki - Munster (Original Mix).mp3,Munster,Hardwell & Joeysuki,,,365113,6XQhFunV1YawQaHp6kUr30,https://open.spotify.com/track/6XQhFunV1YawQaHp6kUr30,0.600,Munster,"Hardwell, JoeySuki"
Favorites/Hardwell - Smoke (Original Club Mix).mp3,Smoke (Original Club Mix),Hardwell,,,394214,3kuZe5cJLhlI8iSloMN5CO,https://open.spotify.com/track/3kuZe5cJLhlI8iSloMN5CO,0.8,Smoke - Original Club Mix,Hardwell
Favorites/Hardwell - Three Triangles (Losing My Religion) (Original Club Mix).mp3,Three Triangles (Losing My Religion) (Original Club Mix),Hardwell,,,439040,753Iu3NzP9gFKxcsHbm3aj,https://open.spotify.com/track/753Iu3NzP9gFKxcsHbm3aj,0.8,Three Triangles (Losing My Religion) - Original Club Mix,Hardwell
Favorites/Hardwell - Voyage (Original Club Mix).mp3,Voyage (Original Club Mix),Hardwell,,,371644,4XD7Du3e5TfQROBuuTKlzc,https://open.spotify.com/track/4XD7Du3e5TfQROBuuTKlzc,0.8,Voyage - Original Club Mix,Hardwell
Favorites/Hasse de Moor ft. Mike Jay - Tonight (Video Edit).mp3,Tonight,Hasse de Moor ft. Mike Jay,,,207256,42Q5OZOBKLkGCqxTyjUgYt,https://open.spotify.com/track/42Q5OZOBKLkGCqxTyjUgYt,0.600,TONIGHT,Moors
Favorites/HEART FX - Thinking Of You (Roulsen Radio Edit).mp3,Thinking Of You (Roulsen Radio Edit),HEART FX,,,170527,7tR5rYAt1oZblg8IRFGwqO,https://open.spotify.com/track/7tR5rYAt1oZblg8IRFGwqO,0.7,Thinking Of You - Roulsen Radio Edit,"HEART FX, Roulsen"
Favorites/HI-LO & Sander van Doorn - WTF (Official Music Video).mp3,WTF,HI-LO & Sander van Doorn,,,227527,18rxxU3lErSMcyoYIXR4k1,https://open.spotify.com/track/18rxxU3lErSMcyoYIXR4k1,0.600,WTF,SCRIPT
Favorites/HOLDON - Blossom.mp3,Blossom,HOLDON,,,182648,5yyZaQx9kGnAqxXAxNvIE7,https://open.spotify.com/track/5yyZaQx9kGnAqxXAxNvIE7,1,Blossom,HOLDON
Favorites/Jack Wins - I Used To Love You (feat. Francci Richard).mp3,I Used To Love You (feat. Francci Richard),Jack Wins,,,336953,7hXocDvLnqDaFTNAEfl47T,https://open.spotify.com/track/7hXocDvLnqDaFTNAEfl47T,0.600,I Used to Love You (feat. Francci Richard) - Dub Mix,"Jack Wins, Francci Richard"
Favorites/Janelle Monáe - Make Me Feel (EDX Dubai Skyline Remix) (Official Video).mp3,Make Me Feel (EDX Dubai Skyline Remix),Janelle Monáe,,,271412,2m7QTaFkY4n1EEqZyVvAPe,https://open.spotify.com/track/2m7QTaFkY4n1EEqZyVvAPe,0.600,Make Me Feel - EDX Dubai Skyline Remix,"Janelle Monáe, EDX"
Favorites/Jax Jones - Yeah Yeah Yeah.mp3,Yeah Yeah Yeah,Jax Jones,You Don't Know Me,2016,223138,6gWGSfzjmrSSA9OWzHRPQV,https://open.spotify.com/track/6gWGSfzjmrSSA9OWzHRPQV,0.75,Yeah Yeah Yeah - Radio Edit,Jax Jones
Favorites/Jay Hardway - Scio (Extended Mix).mp3,Scio,Jay Hardway,,,292389,37XYXmjD5eh8PSblf02AJN,https://open.spotify.com/track/37XYXmjD5eh8PSblf02AJN,0.9,Scio,Jay Hardway
Favorites/Joy Kitikonti - Dirty Summer - Copy (1).mp3,Dirty Summer - Copy (1),Joy Kitikonti,,,199837,4i4BQdFhwmhmyWQwfzq3Nc,https://open.spotify.com/track/4i4BQdFhwmhmyWQwfzq3Nc,0.7,Dirty Summer (Dirty Rock),Joy Kitikonti
Favorites/JUDE & FRANK - La Luna (Original Mix).mp3,La Luna,JUDE & FRANK,,,401580,3wcPBR7vi8noJrvcj8rdmZ,https://open.spotify.com/track/3wcPBR7vi8noJrvcj8rdmZ,0.8,La Luna,"Jude & Frank, Totó La Momposina"
Favorites/Jyye - Fooling Me (Official Lyric Video).mp3,Fooling Me,Jyye,,,214413,3fqsnTeqWa0I3CzUNXo9La,https://open.spotify.com/track/3fqsnTeqWa0I3CzUNXo9La,0.95,Fooling Me,Jyye
Favorites/JØRD & WhoMadeWho - Heads Above.mp3,Heads Above,JØRD & WhoMadeWho,,,246883,6mWxPegXlwYraj2bzg5bEH,https://open.spotify.com/track/6mWxPegXlwYraj2bzg5bEH,0.600,Whomadewho About - Heads Above - Commentary,WhoMadeWho
Favorites/Kenn Colt & Hiisak - Come On Sugar (Official Music Video).mp3,Come On Sugar,Kenn Colt & Hiisak,,,159765,1yxs0ojfhHY7P0AvqR0MMd,https://open.spotify.com/track/1yxs0ojfhHY7P0AvqR0MMd,0.600,Come On Sugar,"Kenn Colt, HIISAK"
Favorites/Kim Carnes - Bette Davis Eyes.mp3,Bette Davis Eyes,Kim Carnes,,,218018,0odIT9B9BvOCnXfS0e4lB5,https://open.spotify.com/track/0odIT9B9BvOCnXfS0e4lB5,0.9,Bette Davis Eyes,Kim Carnes
Favorites/Lana Del Rey - Summertime Sadness (Cedric Gervais Remix).mp3,Summertime Sadness (Cedric Gervais Remix),Lana Del Rey,,,415530,1JuJhLRJJoO9BKNcbO4QkU,https://open.spotify.com/track/1JuJhLRJJoO9BKNcbO4QkU,0.65,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Extended Remix,"Lana Del Rey, Cedric Gervais, Carlos Cid"
Favorites/Leon Bolier - Me (Official Music Video) [HD].mp3,Me,Leon Bolier,,,243879,31k7ATNZyXRERslFTvxpMP,https://open.spotify.com/track/31k7ATNZyXRERslFTvxpMP,0.8,Away from Me,Leon Bolier
Favorites/Leon Bolier - Us (Official Video).mp3,Us,Leon Bolier,,,257358,3WXdkb0HP1jCR13RL1JUa5,https://open.spotify.com/track/3WXdkb0HP1jCR13RL1JUa5,0.9,US,Leon Bolier
Favorites/Leon Bolier - You [Official Music Video] [HD].mp3,You,Leon Bolier,,,214100,21JBlig27O7HWX0WZZOVzX,https://open.spotify.com/track/21JBlig27O7HWX0WZZOVzX,0.7,Your Loving Arms (ASOT 1216) [Progressive Pick] - BLR Remix,"Karen Overton, Leon Bolier, BLR"
Favorites/Loud Luxury & Ryan Shepherd - Fill Me In.mp3,Fill Me In,Loud Luxury & Ryan Shepherd,,,219873,0OWMb0mr5PZvb8VoI8qNTq,https://open.spotify.com/track/0OWMb0mr5PZvb8VoI8qNTq,0.7,Fill Me In,"Loud Luxury, Ryan Shepherd"
Favorites/Lucky Charmes - What's Up!.mp3,What's Up!,Lucky Charmes,,,188656,6m5EJU2uKbnCoVlZfhqjEL,https://open.spotify.com/track/6m5EJU2uKbnCoVlZfhqjEL,0.600,What's Up!?,Charmes
Favorites/M.A.N.D.Y. vs Booka Shade - Body Language.mp3,Body Language,M.A.N.D.Y. vs Booka Shade,,,436036,6ylTYzM36vZTh00OlRjgmu,https://open.spotify.com/track/6ylTYzM36vZTh00OlRjgmu,0.7,Body Language - Danniel Selfmade Dub Mix,M.A.N.D.Y. vs Booka Shade
Favorites/Martin Garrix & Brooks - Byte (Official Video).mp3,Byte,Martin Garrix & Brooks,,,230922,20hsdn8oITBsuWNLhzr5eh,https://open.spotify.com/track/20hsdn8oITBsuWNLhzr5eh,0.600,Byte,"Martin Garrix, Brooks"
Favorites/Martin Garrix & Mesto - WIEE.mp3,WIEE,Martin Garrix & Mesto,,,211096,6uCsQ6JlUCEKTRhC2kQjPK,https://open.spotify.com/track/6uCsQ6JlUCEKTRhC2kQjPK,0.600,WIEE (feat. Mesto),"Martin Garrix, Mesto"
Favorites/Martin Garrix - Animals (Official Video).mp3,Animals,Martin Garrix,,,191608,0A9mHc7oYUoCECqByV8cQR,https://open.spotify.com/track/0A9mHc7oYUoCECqByV8cQR,0.9,Animals,Martin Garrix
Favorites/Marvin Gaye - Sexual Healing (SNBRN Remix).mp3,Sexual Healing (SNBRN Remix),Marvin Gaye,,,273058,0qy2vtzF9YFDMY1hZDmPbu,https://open.spotify.com/track/0qy2vtzF9YFDMY1hZDmPbu,0.7,Sexual Healing - SNBRN Remix,"Marvin Gaye, SNBRN"
Favorites/Menshee - Never (Official Music Video).mp3,Never,Menshee,,,192052,61DKg2jQJxJeOQVVfmiu7n,https://open.spotify.com/track/61DKg2jQJxJeOQVVfmiu7n,0.95,Never,Menshee
Favorites/MERCER ft. Ron Carroll - Satisfy (Official Audio).mp3,Satisfy,MERCER ft. Ron Carroll,,,184973,5u5bgOaZ5ZD6B7gGN5Ah71,https://open.spotify.com/track/5u5bgOaZ5ZD6B7gGN5Ah71,0.7,Satisfy (feat. Ron Carroll),"Mercer, Ron Carroll"
Favorites/Merk & Kremont - Invisible (Official Music Video).mp3,Invisible,Merk & Kremont,,,150962,2KDYTHSdfxrUPpFW9JJZ4W,https://open.spotify.com/track/2KDYTHSdfxrUPpFW9JJZ4W,0.9,Invisible,Merk & Kremont
Favorites/Michael Jackson - You Rock My World (Official Video) - Copy (1).mp3,You Rock My World - Copy (1),Michael Jackson,,,812199,1Lhwn4PqeGpM4LTVUowW76,https://open.spotify.com/track/1Lhwn4PqeGpM4LTVUowW76,0.7,You Rock My World,Michael Jackson
Favorites/Miike Snow - Genghis Khan (Hook N Sling Remix).mp3,Genghis Khan [Hook N Sling Remix],Miike Snow,Genghis Khan [Remixes],2016,272927,5KeJlyJA1eVQWo6kBIjzbX,https://open.spotify.com/track/5KeJlyJA1eVQWo6kBIjzbX,0.7,Genghis Khan - Hook n Sling Remix,"Miike Snow, Hook N Sling"
Favorites/Mike Williams - Bambini (Official Music Video).mp3,Bambini,Mike Williams,,,167079,3xo0qpgOHGwpwsj0PRRmbZ,https://open.spotify.com/track/3xo0qpgOHGwpwsj0PRRmbZ,0.95,Bambini,Mike Williams
Favorites/Mike Williams - Give It Up (Official Music Video).mp3,Give It Up,Mike Williams,,,196101,3MqV9Ss6QyZ79lJ6cdMiiE,https://open.spotify.com/track/3MqV9Ss6QyZ79lJ6cdMiiE,0.9,Give It Up,Mike Williams
Favorites/Mike Williams x Brooks - Jetlag (Official Music Video).mp3,Jetlag,Mike Williams x Brooks,,,160209,5HVWA8Jm07fwuU1b9B0W3T,https://open.spotify.com/track/5HVWA8Jm07fwuU1b9B0W3T,0.600,Jetlag,"Mike Williams, Brooks"
Favorites/MK - 17 (Lyric Video).mp3,17,MK,,,196676,15DwFznkBJir7AK9PyMyRR,https://open.spotify.com/track/15DwFznkBJir7AK9PyMyRR,1,17,MK
Favorites/Moderat - Bad Kingdom.mp3,Bad Kingdom,Moderat,,,265587,52XjrfqvrxaMtjCDYEKkXN,https://open.spotify.com/track/52XjrfqvrxaMtjCDYEKkXN,1,Bad Kingdom,Moderat
Favorites/MOUNT & Nicolas Haelg - Something Good (Original Mix).mp3,Something Good,MOUNT & Nicolas Haelg,,,270211,0uvq2edGXsZZKJwkzBYKhv,https://open.spotify.com/track/0uvq2edGXsZZKJwkzBYKhv,0.600,Something Good,"MOUNT, Nicolas Haelg"
"Favorites/Mr. Belt & Wezol, Daser - Faith (Official Music Video).mp3",Faith,"Mr. Belt & Wezol, Daser",,,214413,5WFm5aIacciXkqpWwWcxgK,https://open.spotify.com/track/5WFm5aIacciXkqpWwWcxgK,0.600,Faith,"Mr. Belt & Wezol, Daser"
Favorites/Muzzaik & Stadiumx - So Much Love (Official Music Video).mp3,So Much Love,Muzzaik & Stadiumx,,,200176,0sSlquw5Lx9eXqlSlTrOiW,https://open.spotify.com/track/0sSlquw5Lx9eXqlSlTrOiW,0.600,So Much Love,"Muzzaik, Stadiumx"
Favorites/Nari & Milani feat. Tava - Twilight.mp3,Twilight,Nari & Milani feat. Tava,,,211278,2TGnceSCoSKZBBn8D4WkgS,https://open.spotify.com/track/2TGnceSCoSKZBBn8D4WkgS,0.7,Twilight (feat. Tava),"Nari & Milani, Tava"
Favorites/Oliver Heldens - I Don't Wanna Go Home (Official Music Video).mp3,I Don't Wanna Go Home,Oliver Heldens,,,209842,0YnN9IJPhKR0HGDVG5ebtf,https://open.spotify.com/track/0YnN9IJPhKR0HGDVG5ebtf,0.75,I Don't Wanna Go Home - Radio Edit,Oliver Heldens
Favorites/Oliver Heldens feat. Ida Corr - Good Life (Florian Picasso Remix).mp3,Good Life (Florian Picasso Remix),Oliver Heldens feat. Ida Corr,,,215301,7FJVrTfU5eWPQowHttM4Rp,https://open.spotify.com/track/7FJVrTfU5eWPQowHttM4Rp,0.600,Good Life (feat. Elderbrook),"goodlife, Elderbrook"
Favorites/Osrin & Stemalø - Take Him Home.mp3,Take Him Home,Osrin & Stemalø,,,186044,3BdQ1KIBN86qkKiPwxRB8d,https://open.spotify.com/track/3BdQ1KIBN86qkKiPwxRB8d,0.7,Take Him Home,"Osrin, Stemalø"
Favorites/Paul Ritch - Run Baby Run (Original Mix) [Drumcode].mp3,Run Baby Run [Drumcode],Paul Ritch,,,501081,09yqdBHDTeUGoMlTSem1oH,https://open.spotify.com/track/09yqdBHDTeUGoMlTSem1oH,1,Run Baby Run,Paul Ritch
Favorites/PBH & Jack Shizzle - Bring The House.mp3,Bring The House,PBH & Jack Shizzle,,,173767,1aUIdvSTusovaY9XQAV6fE,https://open.spotify.com/track/1aUIdvSTusovaY9XQAV6fE,0.9,Bring The House,PBH & JACK
Favorites/Pep & Rash X Lucas & Steve - Feel Alive (Original Mix) (Spinnin Records) ( Available Soon).mp3,Feel Alive (Spinnin Records) ( Available Soon),Pep & Rash X Lucas & Steve,,,170789,15J54YXr8wiW7P6gj7g552,https://open.spotify.com/track/15J54YXr8wiW7P6gj7g552,0.65,Feel Alive,"Lucas & Steve, Pep & Rash"
Favorites/Raiden & Tom Tyger - C’est La Vibe.mp3,C'est La Vibe,Raiden & Tom Tyger,,,168725,7DX0TPi1b8IV0gSdMKAClT,https://open.spotify.com/track/7DX0TPi1b8IV0gSdMKAClT,0.7,C'est La Vibe,"Raiden, Tom Tyger"
